id,client_id,departure_id,arrival_id,dep_time,estimate_arr_time,price
361,2887,115,26,2018-08-16 13:58:00,2018-08-16 14:25:00,14.54
362,2844,157,71,2018-08-16 13:14:00,2018-08-16 13:15:00,2.0
363,4,134,155,2018-08-16 13:17:00,2018-08-16 14:09:00,7.57
364,1062,170,171,2018-08-16 13:00:00,2018-08-16 13:22:00,11.6
365,1771,33,155,2018-08-16 13:18:00,2018-08-16 13:22:00,2.0
366,2090,133,38,2018-08-16 13:38:00,2018-08-16 14:04:00,10.84
367,1972,94,62,2018-08-16 13:06:00,2018-08-16 13:37:00,12.8
368,1492,156,129,2018-08-16 13:47:00,2018-08-16 14:04:00,7.67
369,948,10,39,2018-08-16 13:22:00,2018-08-16 13:40:00,10.12
370,962,138,34,2018-08-16 13:54:00,2018-08-16 14:49:00,14.59
371,2435,104,127,2018-08-16 13:23:00,2018-08-16 14:05:00,23.82
372,1041,138,10,2018-08-16 13:31:00,2018-08-16 13:50:00,10.16
373,897,152,49,2018-08-16 13:30:00,2018-08-16 13:46:00,7.77
374,2969,140,107,2018-08-16 13:58:00,2018-08-16 14:21:00,10.76
375,2278,62,63,2018-08-16 13:01:00,2018-08-16 13:29:00,14.57
376,262,133,76,2018-08-16 13:33:00,2018-08-16 14:18:00,25.15
377,1201,129,39,2018-08-16 13:11:00,2018-08-16 13:22:00,6.51
378,320,41,73,2018-08-16 13:52:00,2018-08-16 14:50:00,25.32
379,1379,8,82,2018-08-16 13:40:00,2018-08-16 14:08:00,10.49
380,736,146,27,2018-08-16 13:02:00,2018-08-16 13:24:00,10.01
381,1138,142,79,2018-08-16 13:07:00,2018-08-16 13:09:00,2.0
382,325,49,83,2018-08-16 14:26:00,2018-08-16 14:47:00,6.17
383,1971,161,79,2018-08-16 14:51:00,2018-08-16 15:40:00,6.08
384,475,21,162,2018-08-16 14:57:00,2018-08-16 15:29:00,14.91
385,1914,125,96,2018-08-16 14:54:00,2018-08-16 15:27:00,15.67
386,2021,162,122,2018-08-16 14:20:00,2018-08-16 14:51:00,9.1
387,2386,116,153,2018-08-16 14:21:00,2018-08-16 14:34:00,7.06
388,755,10,101,2018-08-16 14:33:00,2018-08-16 15:29:00,18.34
389,1828,173,125,2018-08-16 14:08:00,2018-08-16 14:21:00,6.55
390,1192,17,30,2018-08-16 14:33:00,2018-08-16 14:41:00,2.73
391,1862,106,48,2018-08-16 14:13:00,2018-08-16 14:20:00,3.9
392,1161,11,172,2018-08-16 14:37:00,2018-08-16 14:40:00,2.0
393,1530,148,161,2018-08-16 14:30:00,2018-08-16 14:41:00,5.72
394,1300,86,29,2018-08-16 14:00:00,2018-08-16 14:20:00,11.91
395,2503,13,116,2018-08-16 14:03:00,2018-08-16 14:23:00,9.74
396,567,26,164,2018-08-16 14:09:00,2018-08-16 14:23:00,4.66
397,1402,90,35,2018-08-16 14:03:00,2018-08-16 14:35:00,15.55
398,2030,158,9,2018-08-16 14:08:00,2018-08-16 14:41:00,5.95
399,2269,160,54,2018-08-16 14:29:00,2018-08-16 15:16:00,28.95
400,1288,20,146,2018-08-16 14:35:00,2018-08-16 14:37:00,2.0
401,1525,76,5,2018-08-16 14:12:00,2018-08-16 15:04:00,23.97
402,682,138,135,2018-08-16 14:12:00,2018-08-16 14:50:00,10.18
403,366,77,67,2018-08-16 14:21:00,2018-08-16 15:04:00,20.01
404,2472,74,43,2018-08-16 14:37:00,2018-08-16 14:48:00,3.71
405,1245,88,150,2018-08-16 14:25:00,2018-08-16 14:34:00,2.0
406,19,119,33,2018-08-16 14:17:00,2018-08-16 14:48:00,12.57
407,1641,45,151,2018-08-16 14:41:00,2018-08-16 14:42:00,2.0
408,1969,104,167,2018-08-16 14:49:00,2018-08-16 15:19:00,12.45
409,2915,164,131,2018-08-16 14:16:00,2018-08-16 14:59:00,21.69
410,2063,169,131,2018-08-16 14:45:00,2018-08-16 15:06:00,8.6
411,124,84,17,2018-08-16 14:00:00,2018-08-16 14:12:00,6.95
412,1570,126,164,2018-08-16 14:16:00,2018-08-16 14:27:00,4.13
413,1715,123,167,2018-08-16 14:27:00,2018-08-16 14:34:00,3.23
414,1999,27,127,2018-08-16 14:42:00,2018-08-16 15:05:00,13.04
415,1213,57,102,2018-08-16 14:27:00,2018-08-16 14:30:00,2.0
416,549,122,61,2018-08-16 15:48:00,2018-08-16 16:22:00,8.92
417,2910,2,149,2018-08-16 15:39:00,2018-08-16 15:40:00,2.0
418,1949,76,100,2018-08-16 15:22:00,2018-08-16 16:12:00,12.91
419,1359,131,116,2018-08-16 15:15:00,2018-08-16 15:34:00,8.8
420,1996,75,136,2018-08-16 15:30:00,2018-08-16 16:05:00,8.31
421,1368,118,115,2018-08-16 15:23:00,2018-08-16 15:33:00,6.06
422,1885,105,80,2018-08-16 15:44:00,2018-08-16 16:35:00,28.35
423,1783,56,31,2018-08-16 15:09:00,2018-08-16 15:35:00,14.34
424,1882,41,50,2018-08-16 15:59:00,2018-08-16 16:35:00,18.4
425,2076,69,157,2018-08-16 15:08:00,2018-08-16 15:17:00,4.87
426,548,34,87,2018-08-16 15:38:00,2018-08-16 15:55:00,6.96
427,307,105,39,2018-08-16 15:57:00,2018-08-16 16:57:00,19.8
428,1513,65,122,2018-08-16 15:04:00,2018-08-16 16:01:00,30.78
429,1773,27,108,2018-08-16 15:15:00,2018-08-16 15:33:00,7.44
430,2073,108,12,2018-08-16 15:31:00,2018-08-16 15:38:00,2.96
431,1756,48,172,2018-08-16 15:17:00,2018-08-16 15:19:00,2.0
432,2270,56,139,2018-08-16 15:10:00,2018-08-16 16:01:00,21.49
433,2763,124,85,2018-08-16 15:39:00,2018-08-16 15:48:00,2.0
434,1072,114,56,2018-08-16 15:36:00,2018-08-16 16:22:00,20.43
435,519,73,56,2018-08-16 15:57:00,2018-08-16 16:30:00,11.08
436,1589,91,131,2018-08-16 15:51:00,2018-08-16 15:55:00,2.43
437,1158,85,15,2018-08-16 15:56:00,2018-08-16 15:59:00,2.0
438,2875,63,9,2018-08-16 15:09:00,2018-08-16 15:42:00,14.05
439,2203,74,91,2018-08-16 15:27:00,2018-08-16 15:31:00,2.0
440,179,125,91,2018-08-16 15:36:00,2018-08-16 16:16:00,21.6
441,906,91,43,2018-08-16 15:28:00,2018-08-16 16:11:00,9.11
442,340,168,8,2018-08-16 15:36:00,2018-08-16 15:44:00,2.0
443,2354,123,134,2018-08-16 15:49:00,2018-08-16 15:50:00,2.0
444,1112,141,133,2018-08-16 15:29:00,2018-08-16 15:52:00,9.22
445,1425,52,53,2018-08-16 15:33:00,2018-08-16 15:56:00,13.69
446,1759,87,151,2018-08-16 15:22:00,2018-08-16 15:50:00,5.92
447,1836,80,61,2018-08-16 16:18:00,2018-08-16 17:15:00,31.77
448,1256,98,87,2018-08-16 16:03:00,2018-08-16 16:48:00,9.51
449,2520,121,160,2018-08-16 16:43:00,2018-08-16 17:01:00,9.67
450,224,68,129,2018-08-16 16:26:00,2018-08-16 16:48:00,10.67
451,1262,82,27,2018-08-16 16:51:00,2018-08-16 17:23:00,15.78
452,1360,42,153,2018-08-16 16:57:00,2018-08-16 17:04:00,3.51
453,1211,77,14,2018-08-16 16:22:00,2018-08-16 16:50:00,17.01
454,2997,133,38,2018-08-16 16:43:00,2018-08-16 17:18:00,17.41
455,1460,57,14,2018-08-16 16:14:00,2018-08-16 16:57:00,24.58
456,2548,114,93,2018-08-16 16:54:00,2018-08-16 16:55:00,2.0
457,2246,103,102,2018-08-16 16:43:00,2018-08-16 17:29:00,20.77
458,445,153,129,2018-08-16 16:50:00,2018-08-16 17:16:00,14.35
459,2721,40,60,2018-08-16 16:18:00,2018-08-16 16:37:00,10.51
460,2237,17,120,2018-08-16 16:59:00,2018-08-16 17:43:00,18.88
461,476,106,53,2018-08-16 16:45:00,2018-08-16 17:33:00,24.35
462,1777,140,26,2018-08-16 16:55:00,2018-08-16 17:08:00,5.87
463,1041,37,75,2018-08-16 16:35:00,2018-08-16 17:00:00,12.98
464,2216,27,78,2018-08-16 16:02:00,2018-08-16 16:54:00,24.03
465,2160,107,96,2018-08-16 16:17:00,2018-08-16 16:59:00,21.92
466,1733,24,52,2018-08-16 16:42:00,2018-08-16 16:47:00,2.22
467,804,24,53,2018-08-16 16:25:00,2018-08-16 16:34:00,3.64
468,2440,123,23,2018-08-16 16:24:00,2018-08-16 16:59:00,17.26
469,2536,10,114,2018-08-16 17:23:00,2018-08-16 18:01:00,16.88
470,2869,21,66,2018-08-16 17:47:00,2018-08-16 17:56:00,3.32
471,1199,47,128,2018-08-16 17:43:00,2018-08-16 18:09:00,14.68
472,1587,74,164,2018-08-16 17:09:00,2018-08-16 17:27:00,2.12
473,1250,158,67,2018-08-16 17:18:00,2018-08-16 17:25:00,3.43
474,2373,108,11,2018-08-16 17:52:00,2018-08-16 18:23:00,18.53
475,2017,125,172,2018-08-16 17:02:00,2018-08-16 17:53:00,20.08
476,1124,52,81,2018-08-16 17:10:00,2018-08-16 17:45:00,18.78
477,2161,1,41,2018-08-16 17:03:00,2018-08-16 17:25:00,7.85
478,453,102,7,2018-08-16 17:47:00,2018-08-16 18:41:00,21.86
479,240,82,156,2018-08-16 17:22:00,2018-08-16 17:47:00,12.46
480,2531,53,16,2018-08-16 17:26:00,2018-08-16 18:16:00,8.6
481,2725,156,31,2018-08-16 17:38:00,2018-08-16 17:57:00,5.39
482,2501,26,103,2018-08-16 17:46:00,2018-08-16 18:43:00,26.06
483,1797,71,160,2018-08-16 17:52:00,2018-08-16 18:50:00,9.2
484,2430,172,15,2018-08-16 17:05:00,2018-08-16 17:30:00,14.74
485,827,73,30,2018-08-16 17:13:00,2018-08-16 17:21:00,2.68
486,2693,38,45,2018-08-16 18:37:00,2018-08-16 19:27:00,19.59
487,486,51,11,2018-08-16 18:07:00,2018-08-16 18:54:00,18.9
488,1808,39,101,2018-08-16 18:41:00,2018-08-16 19:12:00,6.94
489,2830,126,64,2018-08-16 18:29:00,2018-08-16 19:26:00,25.87
490,815,154,144,2018-08-16 18:52:00,2018-08-16 19:02:00,5.96
491,236,91,8,2018-08-16 18:27:00,2018-08-16 19:04:00,18.43
492,1397,107,17,2018-08-16 18:24:00,2018-08-16 19:06:00,6.69
493,2448,50,108,2018-08-16 18:45:00,2018-08-16 19:34:00,5.39
494,2253,83,2,2018-08-16 18:49:00,2018-08-16 19:43:00,29.82
495,1728,125,101,2018-08-16 18:09:00,2018-08-16 18:38:00,11.94
496,2968,33,167,2018-08-16 18:50:00,2018-08-16 19:04:00,2.0
497,23,120,36,2018-08-16 18:25:00,2018-08-16 18:45:00,8.74
498,775,4,62,2018-08-16 18:23:00,2018-08-16 18:55:00,4.7
499,2315,78,90,2018-08-16 18:45:00,2018-08-16 19:23:00,11.89
500,784,19,109,2018-08-16 18:12:00,2018-08-16 18:50:00,7.25
501,2555,28,166,2018-08-16 18:45:00,2018-08-16 19:25:00,20.91
502,558,79,20,2018-08-16 18:00:00,2018-08-16 18:04:00,2.0
503,1187,171,160,2018-08-16 18:59:00,2018-08-16 19:10:00,5.29
504,2423,169,77,2018-08-16 18:42:00,2018-08-16 18:53:00,6.29
505,2866,84,148,2018-08-16 18:21:00,2018-08-16 18:52:00,6.26
506,1123,105,69,2018-08-16 18:35:00,2018-08-16 18:50:00,8.45
507,2995,59,143,2018-08-16 18:32:00,2018-08-16 19:06:00,10.44
508,2555,145,59,2018-08-16 18:42:00,2018-08-16 19:20:00,20.08
509,1385,125,43,2018-08-16 18:10:00,2018-08-16 18:38:00,11.03
510,1273,115,136,2018-08-16 18:10:00,2018-08-16 19:08:00,13.35
511,1378,26,53,2018-08-16 18:11:00,2018-08-16 19:11:00,10.12
512,2158,60,130,2018-08-16 18:12:00,2018-08-16 18:53:00,18.59
513,75,86,31,2018-08-16 18:47:00,2018-08-16 19:09:00,12.93
514,2764,147,167,2018-08-16 18:54:00,2018-08-16 19:25:00,14.59
515,175,65,73,2018-08-16 18:08:00,2018-08-16 18:44:00,19.6
516,798,50,125,2018-08-16 18:23:00,2018-08-16 18:48:00,14.05
517,13,77,168,2018-08-16 19:00:00,2018-08-16 19:56:00,27.19
518,208,163,41,2018-08-16 19:02:00,2018-08-16 19:16:00,8.51
519,2938,54,21,2018-08-16 19:22:00,2018-08-16 20:22:00,36.07
520,1584,73,98,2018-08-16 19:58:00,2018-08-16 20:07:00,4.03
521,2510,78,107,2018-08-16 19:05:00,2018-08-16 19:58:00,25.95
522,2298,162,30,2018-08-16 19:19:00,2018-08-16 19:55:00,22.48
523,1224,152,62,2018-08-16 19:13:00,2018-08-16 19:30:00,9.64
524,1234,76,169,2018-08-16 19:49:00,2018-08-16 19:52:00,2.0
525,444,98,146,2018-08-16 19:06:00,2018-08-16 20:05:00,23.66
526,1224,34,119,2018-08-16 19:41:00,2018-08-16 19:44:00,2.0
527,2254,107,113,2018-08-16 19:30:00,2018-08-16 20:10:00,6.29
528,1619,89,133,2018-08-16 19:16:00,2018-08-16 20:11:00,28.15
529,2351,150,38,2018-08-16 19:21:00,2018-08-16 20:15:00,27.6
530,2913,3,108,2018-08-16 19:27:00,2018-08-16 20:03:00,15.67
531,1997,149,168,2018-08-16 19:47:00,2018-08-16 20:42:00,30.18
532,2614,160,26,2018-08-16 19:31:00,2018-08-16 20:07:00,18.85
533,87,63,83,2018-08-16 19:01:00,2018-08-16 19:58:00,14.31
534,270,12,42,2018-08-16 19:49:00,2018-08-16 20:35:00,14.45
535,1625,129,98,2018-08-16 19:28:00,2018-08-16 19:47:00,6.12
536,552,80,165,2018-08-16 19:13:00,2018-08-16 20:13:00,27.48
537,2486,82,131,2018-08-16 19:06:00,2018-08-16 19:19:00,5.82
538,1315,126,59,2018-08-16 19:34:00,2018-08-16 20:25:00,23.34
539,2637,75,62,2018-08-16 19:47:00,2018-08-16 19:54:00,3.24
540,810,124,25,2018-08-16 19:19:00,2018-08-16 19:20:00,2.0
541,1768,106,51,2018-08-16 19:01:00,2018-08-16 19:36:00,10.38
542,841,7,85,2018-08-16 19:06:00,2018-08-16 19:33:00,11.58
543,2772,65,41,2018-08-16 19:17:00,2018-08-16 19:47:00,5.64
544,1217,69,140,2018-08-16 19:24:00,2018-08-16 20:10:00,23.72
545,1798,107,1,2018-08-16 19:46:00,2018-08-16 20:34:00,6.36
546,2505,63,58,2018-08-16 19:14:00,2018-08-16 19:54:00,17.84
547,2753,10,165,2018-08-16 19:05:00,2018-08-16 19:13:00,3.37
548,1613,112,83,2018-08-16 19:33:00,2018-08-16 19:37:00,2.03
549,1078,139,54,2018-08-16 19:17:00,2018-08-16 19:41:00,10.45
550,2213,85,54,2018-08-16 19:56:00,2018-08-16 20:09:00,6.38
551,212,102,97,2018-08-16 19:15:00,2018-08-16 19:25:00,2.78
552,1620,38,6,2018-08-16 19:07:00,2018-08-16 19:49:00,19.42
553,2225,28,149,2018-08-16 19:01:00,2018-08-16 19:06:00,2.45
554,1542,95,55,2018-08-16 19:31:00,2018-08-16 19:57:00,10.56
555,2744,141,148,2018-08-16 19:31:00,2018-08-16 19:48:00,7.22
556,1366,18,68,2018-08-16 19:59:00,2018-08-16 20:45:00,21.32
557,2226,129,127,2018-08-16 19:06:00,2018-08-16 20:06:00,21.51
558,2071,156,126,2018-08-16 19:21:00,2018-08-16 19:25:00,2.0
559,2339,43,23,2018-08-16 19:55:00,2018-08-16 20:08:00,5.75
560,775,66,93,2018-08-16 19:42:00,2018-08-16 20:32:00,27.54
561,1169,113,39,2018-08-16 19:45:00,2018-08-16 20:10:00,3.61
562,1721,27,136,2018-08-16 19:42:00,2018-08-16 20:02:00,10.47
563,2141,74,103,2018-08-16 19:26:00,2018-08-16 20:16:00,30.93
564,2094,80,9,2018-08-16 19:49:00,2018-08-16 20:38:00,25.92
565,2036,124,117,2018-08-16 20:58:00,2018-08-16 21:04:00,2.0
566,1136,61,13,2018-08-16 20:08:00,2018-08-16 20:42:00,8.01
567,2161,107,66,2018-08-16 20:40:00,2018-08-16 20:45:00,2.1
568,1351,81,15,2018-08-16 20:20:00,2018-08-16 21:08:00,20.36
569,2180,17,65,2018-08-16 20:44:00,2018-08-16 21:33:00,24.85
570,1654,87,92,2018-08-16 20:22:00,2018-08-16 21:02:00,6.29
571,994,71,140,2018-08-16 20:40:00,2018-08-16 21:34:00,22.64
572,1536,136,23,2018-08-16 20:49:00,2018-08-16 20:56:00,2.0
573,1344,6,81,2018-08-16 20:33:00,2018-08-16 21:00:00,5.55
574,1717,86,80,2018-08-16 20:22:00,2018-08-16 21:01:00,17.14
575,235,22,6,2018-08-16 20:46:00,2018-08-16 21:30:00,20.52
576,1157,32,99,2018-08-16 20:13:00,2018-08-16 21:10:00,30.84
577,950,134,148,2018-08-16 20:03:00,2018-08-16 20:59:00,21.03
578,1857,80,21,2018-08-16 20:01:00,2018-08-16 20:54:00,26.53
579,1949,16,14,2018-08-16 20:16:00,2018-08-16 21:04:00,15.49
580,1634,3,43,2018-08-16 20:29:00,2018-08-16 20:58:00,7.81
581,2141,146,105,2018-08-16 20:07:00,2018-08-16 20:24:00,8.57
582,2495,29,69,2018-08-16 20:24:00,2018-08-16 20:49:00,12.23
583,1484,104,50,2018-08-16 20:50:00,2018-08-16 21:06:00,6.53
584,2328,49,160,2018-08-16 20:21:00,2018-08-16 21:14:00,27.44
585,965,147,148,2018-08-16 20:43:00,2018-08-16 21:03:00,3.56
586,1434,52,10,2018-08-16 20:40:00,2018-08-16 21:05:00,14.9
587,2261,45,48,2018-08-16 20:40:00,2018-08-16 21:24:00,12.46
588,1615,102,13,2018-08-16 20:26:00,2018-08-16 20:44:00,5.98
589,1466,4,117,2018-08-16 20:15:00,2018-08-16 21:09:00,31.05
590,2850,143,28,2018-08-16 20:08:00,2018-08-16 20:44:00,22.34
591,1518,22,9,2018-08-16 20:27:00,2018-08-16 21:03:00,12.58
592,2420,85,23,2018-08-16 20:57:00,2018-08-16 21:34:00,22.83
593,992,126,165,2018-08-16 20:37:00,2018-08-16 20:53:00,9.8
594,1538,149,136,2018-08-16 20:42:00,2018-08-16 20:43:00,2.0
595,2543,101,59,2018-08-16 20:58:00,2018-08-16 21:41:00,22.19
596,2449,101,22,2018-08-16 20:16:00,2018-08-16 20:51:00,18.43
597,2684,53,142,2018-08-16 20:32:00,2018-08-16 21:01:00,5.22
598,1266,22,86,2018-08-16 20:54:00,2018-08-16 21:45:00,25.33
599,2510,171,21,2018-08-16 20:19:00,2018-08-16 21:10:00,24.76
600,733,69,37,2018-08-16 20:02:00,2018-08-16 20:42:00,20.89
601,1993,9,101,2018-08-16 20:22:00,2018-08-16 20:40:00,2.4
602,2023,153,170,2018-08-16 20:41:00,2018-08-16 21:04:00,6.73
603,524,109,94,2018-08-16 20:00:00,2018-08-16 20:41:00,23.19
604,1066,41,164,2018-08-16 20:57:00,2018-08-16 21:46:00,5.4
605,2268,98,116,2018-08-16 20:37:00,2018-08-16 20:48:00,6.33
606,1159,120,44,2018-08-16 20:37:00,2018-08-16 21:21:00,20.27
607,1013,61,37,2018-08-16 20:38:00,2018-08-16 21:24:00,23.21
608,1500,63,60,2018-08-16 20:59:00,2018-08-16 21:52:00,23.57
609,1890,118,72,2018-08-16 20:05:00,2018-08-16 20:31:00,10.89
610,97,79,159,2018-08-16 20:08:00,2018-08-16 20:49:00,10.68
611,2625,105,169,2018-08-16 20:32:00,2018-08-16 21:16:00,15.63
612,145,21,170,2018-08-16 20:03:00,2018-08-16 20:59:00,28.33
613,874,75,108,2018-08-16 20:15:00,2018-08-16 21:04:00,19.79
614,793,32,138,2018-08-16 20:43:00,2018-08-16 21:35:00,23.87
615,1305,143,121,2018-08-16 20:43:00,2018-08-16 21:23:00,24.7
616,354,34,14,2018-08-16 20:39:00,2018-08-16 21:24:00,20.5
617,779,25,12,2018-08-16 20:36:00,2018-08-16 20:54:00,5.22
618,2235,69,3,2018-08-16 20:49:00,2018-08-16 21:38:00,24.2
619,1835,133,131,2018-08-16 20:54:00,2018-08-16 21:53:00,20.67
620,99,97,159,2018-08-16 20:11:00,2018-08-16 21:07:00,10.74
621,403,63,132,2018-08-16 20:57:00,2018-08-16 21:08:00,3.5
622,331,35,141,2018-08-16 20:05:00,2018-08-16 20:16:00,5.2
623,549,17,101,2018-08-16 20:42:00,2018-08-16 20:51:00,4.48
624,710,69,17,2018-08-16 20:25:00,2018-08-16 21:25:00,33.52
625,427,149,129,2018-08-16 20:00:00,2018-08-16 20:46:00,24.41
626,1733,11,43,2018-08-16 20:25:00,2018-08-16 20:26:00,2.0
627,1056,99,68,2018-08-16 20:07:00,2018-08-16 20:47:00,22.31
628,639,30,21,2018-08-16 20:36:00,2018-08-16 21:10:00,4.0
629,476,109,78,2018-08-16 20:20:00,2018-08-16 21:11:00,13.85
630,580,75,143,2018-08-16 20:05:00,2018-08-16 20:45:00,19.64
631,517,31,159,2018-08-16 20:10:00,2018-08-16 21:05:00,30.15
632,1693,170,141,2018-08-16 20:40:00,2018-08-16 20:43:00,2.0
633,979,130,118,2018-08-16 20:45:00,2018-08-16 20:52:00,3.6
634,214,169,141,2018-08-16 20:39:00,2018-08-16 21:12:00,16.33
635,994,102,86,2018-08-16 20:12:00,2018-08-16 20:58:00,23.36
636,217,44,140,2018-08-16 20:03:00,2018-08-16 20:04:00,2.0
637,1892,72,118,2018-08-16 20:27:00,2018-08-16 20:37:00,4.62
638,924,46,149,2018-08-16 20:57:00,2018-08-16 21:10:00,2.0
639,496,146,119,2018-08-16 20:42:00,2018-08-16 21:07:00,10.99
640,2660,21,160,2018-08-16 20:49:00,2018-08-16 21:04:00,7.74
641,147,164,148,2018-08-16 20:38:00,2018-08-16 21:20:00,19.09
642,2661,134,65,2018-08-16 20:08:00,2018-08-16 20:43:00,19.55
643,52,149,138,2018-08-16 20:59:00,2018-08-16 21:09:00,5.39
644,2459,34,140,2018-08-16 20:15:00,2018-08-16 20:43:00,14.92
645,1900,125,105,2018-08-16 20:20:00,2018-08-16 21:11:00,30.24
646,209,57,85,2018-08-16 20:54:00,2018-08-16 21:27:00,18.49
647,2247,119,111,2018-08-16 20:46:00,2018-08-16 21:28:00,18.82
648,62,103,77,2018-08-16 20:46:00,2018-08-16 20:55:00,3.98
649,2222,145,103,2018-08-16 20:12:00,2018-08-16 20:39:00,15.52
650,1294,31,22,2018-08-16 20:05:00,2018-08-16 20:41:00,15.35
651,1856,142,9,2018-08-16 20:43:00,2018-08-16 21:05:00,10.41
652,226,100,113,2018-08-16 20:21:00,2018-08-16 21:05:00,21.17
653,1143,111,134,2018-08-16 20:55:00,2018-08-16 20:59:00,2.0
654,401,168,172,2018-08-16 20:47:00,2018-08-16 20:48:00,2.0
655,2227,124,45,2018-08-16 20:15:00,2018-08-16 20:41:00,13.29
656,1132,70,135,2018-08-16 20:08:00,2018-08-16 21:07:00,15.0
657,1180,120,66,2018-08-16 20:42:00,2018-08-16 21:24:00,24.48
658,1,66,1,2018-08-16 20:49:00,2018-08-16 21:15:00,13.38
659,2896,127,41,2018-08-16 20:07:00,2018-08-16 20:44:00,4.76
660,272,120,89,2018-08-16 20:53:00,2018-08-16 21:32:00,4.14
661,825,119,121,2018-08-16 20:07:00,2018-08-16 21:06:00,6.18
662,2030,37,29,2018-08-16 20:27:00,2018-08-16 21:26:00,24.3
663,1586,145,57,2018-08-16 20:40:00,2018-08-16 21:21:00,17.6
664,1309,129,159,2018-08-16 20:03:00,2018-08-16 21:01:00,10.95
665,628,147,132,2018-08-16 20:54:00,2018-08-16 21:49:00,17.08
666,817,59,122,2018-08-16 20:26:00,2018-08-16 20:34:00,3.33
667,965,39,87,2018-08-16 20:36:00,2018-08-16 20:44:00,2.73
668,1885,125,90,2018-08-16 20:26:00,2018-08-16 20:41:00,7.77
669,1846,35,89,2018-08-16 20:55:00,2018-08-16 21:48:00,8.97
670,449,133,162,2018-08-16 20:52:00,2018-08-16 21:06:00,7.07
671,642,145,146,2018-08-16 20:45:00,2018-08-16 21:31:00,18.68
672,762,34,31,2018-08-16 20:04:00,2018-08-16 20:15:00,2.93
673,268,92,68,2018-08-16 20:19:00,2018-08-16 21:17:00,23.21
674,282,65,69,2018-08-16 20:36:00,2018-08-16 21:33:00,25.16
675,2929,33,151,2018-08-16 20:42:00,2018-08-16 21:06:00,8.07
676,1441,34,24,2018-08-16 20:44:00,2018-08-16 21:15:00,19.37
677,2761,22,124,2018-08-16 20:28:00,2018-08-16 20:43:00,4.66
678,1494,45,91,2018-08-16 20:24:00,2018-08-16 21:21:00,27.74
679,27,107,53,2018-08-16 20:40:00,2018-08-16 20:50:00,3.42
680,979,149,80,2018-08-16 20:33:00,2018-08-16 20:34:00,2.0
681,710,122,140,2018-08-16 21:48:00,2018-08-16 21:50:00,2.0
682,384,92,68,2018-08-16 21:37:00,2018-08-16 22:18:00,5.28
683,1889,170,127,2018-08-16 21:20:00,2018-08-16 22:19:00,10.51
684,86,139,114,2018-08-16 21:17:00,2018-08-16 22:11:00,16.56
685,2475,26,153,2018-08-16 21:44:00,2018-08-16 22:32:00,28.39
686,102,141,30,2018-08-16 21:33:00,2018-08-16 22:30:00,32.69
687,122,35,135,2018-08-16 21:51:00,2018-08-16 21:55:00,2.1
688,1791,39,112,2018-08-16 21:31:00,2018-08-16 22:14:00,17.76
689,2272,65,3,2018-08-16 21:05:00,2018-08-16 21:43:00,21.35
690,670,139,118,2018-08-16 21:21:00,2018-08-16 22:16:00,27.68
691,1861,59,39,2018-08-16 21:04:00,2018-08-16 21:13:00,4.0
692,542,76,60,2018-08-16 21:48:00,2018-08-16 22:42:00,28.43
693,2562,22,25,2018-08-16 21:56:00,2018-08-16 22:38:00,22.8
694,2473,141,42,2018-08-16 21:37:00,2018-08-16 22:20:00,6.02
695,1852,118,85,2018-08-16 21:37:00,2018-08-16 22:08:00,3.75
696,463,152,49,2018-08-16 21:34:00,2018-08-16 22:27:00,31.63
697,1689,20,13,2018-08-16 21:57:00,2018-08-16 22:10:00,2.0
698,2044,143,77,2018-08-16 21:53:00,2018-08-16 22:36:00,4.51
699,410,84,127,2018-08-16 21:11:00,2018-08-16 21:25:00,2.59
700,2711,159,48,2018-08-16 21:39:00,2018-08-16 22:01:00,10.49
701,1217,61,138,2018-08-16 21:40:00,2018-08-16 21:43:00,2.0
702,865,25,162,2018-08-16 21:07:00,2018-08-16 21:18:00,2.89
703,1500,167,3,2018-08-16 21:38:00,2018-08-16 22:36:00,22.83
704,730,36,148,2018-08-16 22:53:00,2018-08-16 23:31:00,18.21
705,231,76,57,2018-08-16 22:06:00,2018-08-16 22:26:00,8.64
706,2906,115,140,2018-08-16 22:32:00,2018-08-16 22:56:00,4.02
707,2097,147,72,2018-08-16 22:21:00,2018-08-16 22:48:00,13.84
708,2375,69,84,2018-08-16 22:25:00,2018-08-16 22:55:00,15.53
709,2311,153,28,2018-08-16 22:56:00,2018-08-16 23:16:00,9.9
710,2368,104,129,2018-08-16 22:16:00,2018-08-16 22:44:00,13.6
711,2699,6,36,2018-08-16 22:29:00,2018-08-16 22:33:00,2.0
712,864,154,55,2018-08-16 22:14:00,2018-08-16 22:24:00,5.9
713,232,52,33,2018-08-16 22:41:00,2018-08-16 22:56:00,6.77
714,1539,128,82,2018-08-16 22:14:00,2018-08-16 23:09:00,20.6
715,2577,42,139,2018-08-16 22:03:00,2018-08-16 22:56:00,20.72
716,763,173,169,2018-08-16 22:19:00,2018-08-16 22:57:00,18.18
717,1935,153,40,2018-08-16 22:37:00,2018-08-16 23:21:00,19.26
718,523,163,118,2018-08-16 22:51:00,2018-08-16 23:12:00,10.71
719,1392,64,51,2018-08-16 22:30:00,2018-08-16 23:17:00,11.84
720,67,170,69,2018-08-16 22:20:00,2018-08-16 23:04:00,20.68
721,959,123,83,2018-08-16 22:30:00,2018-08-16 23:14:00,20.51
